state,year,pct_male,pct_age_15_34,pct_age_65_plus,pct_black,pct_hispanic,pct_white_nh
New Mexico,2017,49.5063177188553,27.127153289972878,16.850849848340342,2.538602972796826,48.905460703234446,37.403408949735386
New Mexico,2018,49.49655021554586,26.966873854330547,17.443596525666337,2.5836368551415303,49.31782816892529,36.98447859681701
New Mexico,2019,49.48386242554655,26.88873394124881,17.99318357389907,2.646223103645683,49.497483847184796,36.688680027090435
New Mexico,2020,49.741088927574765,26.55044541201083,18.314146693302018,2.7217996986530015,47.84029930780821,37.79412486641416
New Mexico,2021,49.7255957863908,26.569262382200808,18.797562530999787,2.7440893738633414,48.100238550745175,37.455915349913795
New Mexico,2022,49.70692830200106,26.600538638716504,19.28746765991192,2.784606969750307,48.372349626870616,37.07834865406562
New Mexico,2023,49.710102910038025,26.70160534740592,19.795532572098274,2.8397097765718504,48.593979013143866,36.76729391388739
New York,2014,48.49406192740596,28.01644150581138,14.875743578818376,17.57500255298935,18.4705917251802,56.84881179270938
New York,2015,48.51212939952499,27.87218054789867,15.252190265397815,17.594381248594352,18.64195024337243,56.46106608321653
New York,2016,48.53964254429442,27.758568262365525,15.649525414318752,17.605383799904985,18.801784910475657,56.10424033622065
New York,2017,48.5511703188077,27.594420065194953,16.067190269762722,17.602906912266192,18.929731468278643,55.81997186974341
New York,2018,48.559693059255025,27.4388411273828,16.499748415096978,17.59630963782519,19.07861391198509,55.56126458227952
New York,2019,48.558816153475,27.28946848274309,16.960863080046064,17.601155744160586,19.18944593241447,55.31568379208874
New York,2020,48.838764647687036,26.92328315106261,16.794318346297956,17.795670765706145,19.56381862757533,54.56898905778795
New York,2021,48.83991690358158,26.65031136981059,17.418809192422927,17.798954253554076,19.645757345201794,54.37689119347397
New York,2022,48.8253664884208,26.535489905048493,17.99084033100868,17.72484903320253,19.704496472358336,54.22823943232417
New York,2023,48.82487117816287,26.45838153337023,18.568600949476004,17.666030562434138,19.789930273111285,54.04455706788991
North Carolina,2014,48.68097404776652,26.75998850793903,14.685022433167175,22.17237185773392,8.805021889759738,64.18473035167015
North Carolina,2015,48.69031438791107,26.749085254499803,15.076378733629179,22.19277293768054,8.970523505616795,63.88684593679245
North Carolina,2016,48.67994869413909,26.825616165321858,15.448155750328535,22.205264381258363,9.14217773579922,63.57085091797695
North Carolina,2017,48.66741704115648,26.77574734632715,15.845672893425478,22.225902945553994,9.332206928189628,63.22107819199323
North Carolina,2018,48.649435425090736,26.75533842641164,16.25860643045885,22.242126582492876,9.555103384947376,62.89023051655038
North Carolina,2019,48.637674805530395,26.771966437947608,16.686029193866254,22.252543093367503,9.744391786834955,62.58536017728711
North Carolina,2020,48.98367217623581,26.59902435590003,16.544778115389867,22.137388734367903,10.73662889671251,61.716348065184256
North Carolina,2021,48.9280786592348,26.797683375760617,16.840590133527648,22.128407983268826,10.916542854709428,61.42620018737402
North Carolina,2022,48.89365288685967,26.813204792648442,17.220755677491464,22.11968719044986,11.170174921103424,61.040233396425656
North Carolina,2023,48.88123666938582,26.842604548331035,17.61331350835878,22.07945168336165,11.429302096231726,60.665372708998596
North Dakota,2014,51.25051439215091,30.67577591994975,14.17028546057049,2.108737086049685,3.141176279482792,86.62945896775031
North Dakota,2015,51.37167339256714,30.765932045684064,14.17098037554746,2.592725438992399,3.4936740358182323,85.68501608789511
